town,slum,localnbc,pid,townid,nbc,oid_1,sluc,u_id,countyid,name,streetaddress,parceloid,nh_gis_id,displayid,SHAPE__Length,slu,objectid,SHAPE__Area
Portsmouth,,117,0282-0006-0011,178,16,,11,178-32133,8,CamaID: 0282-0006-0011,150 BUCKMINSTER WAY,485616,08178-0282-0006-0011,0282-0006-0011,1085.80784726898,11,179503,62230.3612222041
Portsmouth,,117,0282-0006-0030,178,16,,11,178-32152,8,CamaID: 0282-0006-0030,169 BUCKMINSTER WAY,485617,08178-0282-0006-0030,0282-0006-0030,868.572194121256,11,179504,44181.8422048406
Portsmouth,,117,0282-0006-0032,178,16,,11,178-32154,8,CamaID: 0282-0006-0032,207 BUCKMINSTER WAY,485620,08178-0282-0006-0032,0282-0006-0032,898.727780957051,11,179505,48224.0045466405
Portsmouth,,117,0282-0006-0012,178,16,,11,178-32134,8,CamaID: 0282-0006-0012,166 BUCKMINSTER WAY,485621,08178-0282-0006-0012,0282-0006-0012,990.716906326929,11,179506,53400.2118819909
Portsmouth,,117,0282-0006-0013,178,16,,11,178-32135,8,CamaID: 0282-0006-0013,186 BUCKMINSTER WAY,485622,08178-0282-0006-0013,0282-0006-0013,1034.12994412051,11,179507,63267.6129277493
Portsmouth,,118,0282-0002-0002,178,17,,11,178-35911,8,CamaID: 0282-0002-0002,555 OCEAN RD,485623,08178-0282-0002-0002,0282-0002-0002,1420.23351666619,11,179508,93421.5406593755
Portsmouth,,120,0283-0040-0000,178,19,,11,178-32195,8,CamaID: 0283-0040-0000,1047 BANFIELD RD,485624,08178-0283-0040-0000,0283-0040-0000,2280.78616030997,11,179509,204987.766052172
Portsmouth,,120,0283-0040-0001,178,19,,11,178-32196,8,CamaID: 0283-0040-0001,1011 BANFIELD RD,485625,08178-0283-0040-0001,0283-0040-0001,886.505230972261,11,179510,44686.3478334509
Portsmouth,,118,0283-0031-0000,178,17,,11,178-32186,8,CamaID: 0283-0031-0000,475 OCEAN RD,485626,08178-0283-0031-0000,0283-0031-0000,402.250508117741,11,179511,10112.8209663861
Portsmouth,,118,0283-0032-0000,178,17,,11,178-32187,8,CamaID: 0283-0032-0000,485 OCEAN RD,485627,08178-0283-0032-0000,0283-0032-0000,399.241114296731,11,179512,9960.96639721866
Portsmouth,,118,0283-0033-0000,178,17,,11,178-32188,8,CamaID: 0283-0033-0000,487 OCEAN RD,485628,08178-0283-0033-0000,0283-0033-0000,405.33870740028,11,179513,10268.3927203989
Portsmouth,,118,0282-0002-0001,178,17,,11,178-32122,8,CamaID: 0282-0002-0001,575 OCEAN RD,485629,08178-0282-0002-0001,0282-0002-0001,1282.31193734954,11,179514,92834.6062449059
Portsmouth,,117,0282-0006-0005,178,16,,11,178-32127,8,CamaID: 0282-0006-0005,66 BUCKMINSTER WAY,485630,08178-0282-0006-0005,0282-0006-0005,1294.98610330294,11,179515,56934.2401760046
Portsmouth,,120,0283-0039-0000,178,19,,11,178-32194,8,CamaID: 0283-0039-0000,975 BANFIELD RD,485631,08178-0283-0039-0000,0283-0039-0000,876.678875200663,11,179516,43068.9607547606
Portsmouth,,120,0275-0010-0000,178,19,,11,178-32113,8,CamaID: 0275-0010-0000,969 BANFIELD RD,485632,08178-0275-0010-0000,0275-0010-0000,3708.82753944042,11,179517,492157.979738534
Portsmouth,,120,0294-0005-0000,178,19,,11,178-32746,8,CamaID: 0294-0005-0000,1061 BANFIELD RD,485633,08178-0294-0005-0000,0294-0005-0000,528.388092832305,11,179518,16255.7916089649
Portsmouth,,117,0282-0006-0006,178,16,,11,178-32128,8,CamaID: 0282-0006-0006,80 BUCKMINSTER WAY,485634,08178-0282-0006-0006,0282-0006-0006,1341.01281780848,11,179519,61007.7663545908
Portsmouth,,120,0294-0001-0000,178,19,,11,178-32742,8,CamaID: 0294-0001-0000,1051 BANFIELD RD,485635,08178-0294-0001-0000,0294-0001-0000,825.277632382423,11,179520,43716.2469367389
Portsmouth,,120,0275-0001-0000,178,19,,11,178-32106,8,CamaID: 0275-0001-0000,892 BANFIELD RD,485636,08178-0275-0001-0000,0275-0001-0000,934.998237453921,11,179521,50458.428641902
Portsmouth,,120,0283-0019-0004,178,19,,11,178-52386,8,CamaID: 0283-0019-0004,530 OCEAN RD,485637,08178-0283-0019-0004,0283-0019-0004,3506.14179923519,11,179522,527060.93833055
Portsmouth,,102,0103-0055-0000,178,3,,11,178-33004,8,CamaID: 0103-0055-0000,130 GATES ST,485638,08178-0103-0055-0000,0103-0055-0000,297.598803534368,11,179523,4338.84061548321
Portsmouth,,102,0103-0054-0000,178,3,,11,178-33003,8,CamaID: 0103-0054-0000,138 GATES ST,485639,08178-0103-0054-0000,0103-0054-0000,201.133911105921,11,179524,2456.2222181025
Portsmouth,,101,0103-0053-0000,178,2,,11,178-33002,8,CamaID: 0103-0053-0000,226 MARCY ST,485640,08178-0103-0053-0000,0103-0053-0000,176.661084329244,11,179525,1944.24562641482
Portsmouth,,103B,0149-0052-0000,178,5,,11,178-34654,8,CamaID: 0149-0052-0000,204 PARK ST,485641,08178-0149-0052-0000,0149-0052-0000,519.244804445852,11,179526,10742.6348931403
Portsmouth,,305,0117-0027-0000,178,60,,57,178-33456,8,CamaID: 0117-0027-0000,10 A LADD ST,485642,08178-0117-0027-0000,0117-0027-0000,137.825930108904,57,179527,1189.9422569886
Portsmouth,,,0117-0026-0000,178,,,,,,,,485643,08178-0117-0026-0000,,234.955736878813,,179528,2580.6445056456
Portsmouth,,305,0117-0016-0000,178,60,,27,178-37738,8,CamaID: 0117-0016-0000,44 HIGH ST,485644,08178-0117-0016-0000,0117-0016-0000,504.651276240923,27,179529,9788.46211938044
Portsmouth,,305,0106-0018-0001,178,60,,57,178-37511,8,CamaID: 0106-0018-0001,54 DANIEL ST,485645,08178-0106-0018-0001,0106-0018-0001,167.700032045716,57,179530,1463.03301543995
Portsmouth,,305,0106-0012-0000,178,60,,57,178-37192,8,CamaID: 0106-0012-0000,19 MARKET ST,485646,08178-0106-0012-0000,0106-0012-0000,339.98981130547,57,179531,6220.33464075459
Portsmouth,,305,0117-0001-0000,178,60,,57,178-37737,8,CamaID: 0117-0001-0000,34 HANOVER ST,485647,08178-0117-0001-0000,0117-0001-0000,1602.80577585369,57,179532,80024.4394094844
Portsmouth,,302,0235-0001-0000,178,57,,44,178-35515,8,CamaID: 0235-0001-0000,605 US ROUTE 1 BYP,485648,08178-0235-0001-0000,0235-0001-0000,2198.97401224079,44,179533,264221.067774457
Portsmouth,,129,0236-0023-0000,178,25,,11,178-30580,8,CamaID: 0236-0023-0000,51 ROCKINGHAM AVE,485649,08178-0236-0023-0000,0236-0023-0000,495.200804674576,11,179534,15272.5213501658
Portsmouth,,129,0236-0025-0000,178,25,,11,178-30582,8,CamaID: 0236-0025-0000,373 MEADOW RD,485650,08178-0236-0025-0000,0236-0025-0000,743.479323254323,11,179535,25292.740075358
Portsmouth,,129,0235-0002-0000,178,25,,11,178-30558,8,CamaID: 0235-0002-0000,32 ROCKINGHAM AVE,485651,08178-0235-0002-0000,0235-0002-0000,804.579457955557,11,179536,38465.5066683526
Portsmouth,,129,0235-0002-0002,178,25,,11,178-53446,8,CamaID: 0235-0002-0002,54 ROCKINGHAM AVE,485652,08178-0235-0002-0002,0235-0002-0002,751.024042349431,11,179537,19044.3624098585
Portsmouth,,129,0235-0002-0001,178,25,,11,178-53447,8,CamaID: 0235-0002-0001,42 ROCKINGHAM AVE,485653,08178-0235-0002-0001,0235-0002-0001,511.164741137746,11,179538,15874.0279392943
